year,month,day,MinTemp,MaxTemp,Rainfall
2008,11,11,17.9,26.2,0
2008,11,10,16.9,27.4,0
2008,11,9,20.5,24,8.6
2008,11,8,22.9,30.5,0
2008,11,7,19.1,31.3,0
2008,11,6,19.2,31,23.6
2008,11,5,19.5,24.5,0
2008,11,4,20,31.5,2.8
2008,11,3,18.6,27.8,0.2
2008,11,2,20.3,24.5,0
2008,11,1,18.7,30.5,0
2008,10,31,,27.9,
2008,10,30,16.9,,0.4
2008,10,29,14.6,25.9,0
2008,10,28,13.9,25.6,0
2008,10,27,13.4,24.1,0
2008,10,26,14.2,25.2,0
2008,10,25,14.5,23.8,0
2008,10,24,12.3,24.3,0
2008,10,23,10.6,23,0
2008,10,22,16.5,25.8,6.6
2008,10,21,14.8,25.6,0
2008,10,20,13.6,24.5,0
2008,10,19,12.6,23.3,0
2008,10,18,12.3,23.2,0
2008,10,17,14.9,23.1,0.2
2008,10,16,16.9,22.6,14.4
2008,10,15,17.4,27.2,0.2
2008,10,14,18,25,0
2008,10,13,15,24.3,1.2
2008,10,12,15.6,21.7,2
2008,10,11,15.4,19.6,7.6
2008,10,10,16.2,19.3,22.6
2008,10,9,16.4,24.7,0
2008,10,8,14.5,28.4,0
2008,10,7,16.3,24.9,0
2008,10,6,15.9,31.3,0
2008,10,5,14.3,28.1,0
2008,10,4,13.6,27.4,0
2008,10,3,13.4,26.8,0
2008,10,2,14.1,24.7,0
2008,10,1,13.4,24.9,0
2008,9,30,14.9,24.7,0
2008,9,29,13.1,35.1,0
2008,9,28,11,26.6,0
2008,9,27,11,25.3,0
2008,9,26,11.6,23.8,0
2008,9,25,12.4,23.2,0
2008,9,24,16.7,22.5,0
2008,9,23,16.1,26.9,0
2008,9,22,17.6,26.8,0
2008,9,21,16,28.7,0.4
2008,9,20,17.3,26.8,0.2
2008,9,19,18.2,24.9,0.4
2008,9,18,14.7,20.8,0
2008,9,17,16.8,21.9,0
2008,9,16,15.4,26.9,0
2008,9,15,14.9,25.5,1
2008,9,14,17,24.5,0.2
2008,9,13,13.6,24.7,0.4
2008,9,12,16.1,25,0
2008,9,11,11.8,23.7,0
2008,9,10,12.1,22.9,0
2008,9,9,12.5,21.9,0
2008,9,8,11.2,23.2,0
2008,9,7,11.9,23.8,0
2008,9,6,15.5,22.5,3.8
2008,9,5,15,23.2,41.6
2008,9,4,15.6,19.7,6
2008,9,3,15,22.9,0
2008,9,2,12.9,23,0
2008,9,1,16.8,25.1,1.6
2008,8,31,14.5,24.1,0
2008,8,30,13.8,24.6,0.4
2008,8,29,14,23.2,5
2008,8,28,12.5,20.9,0
2008,8,27,11,23,0.2
2008,8,26,10.9,22.3,0
2008,8,25,8.9,21.6,0
2008,8,24,7.5,21.6,0
2008,8,23,9.8,21.7,10
2008,8,22,11.4,24.9,0
2008,8,21,9.3,20.5,0
2008,8,20,7.9,22.1,0
2008,8,19,6.7,20.5,0
2008,8,18,8.5,16.9,0
2008,8,17,6.4,20.1,0
2008,8,16,10.6,20.3,0
2008,8,15,9.8,21.4,0
2008,8,14,6.5,19.8,0
2008,8,13,7.1,19.9,0
2008,8,12,4.1,19.4,0
2008,8,11,4.5,18.7,0
2008,8,10,5,21.6,0
2008,8,9,7.5,21.5,0
2008,8,8,7.2,20.9,0
2008,8,7,7,21.2,0
2008,8,6,9.2,21.7,0.2
2008,8,5,8.5,22.4,0
2008,8,4,8.3,22.1,0
2008,8,3,8.5,21.3,0
2008,8,2,12.3,21.8,0
2008,8,1,7.1,28.7,0
2008,7,31,3.7,21.3,0
2008,7,30,6.3,20.6,0
2008,7,29,8.8,20.3,0
2008,7,28,8.2,15.7,2.4
2008,7,27,8,18.2,0
2008,7,26,8.3,19.9,0.4
2008,7,25,12.5,18.9,22.4
2008,7,24,12.4,14.3,12.6
2008,7,23,12.5,15.7,0.2
2008,7,22,12.1,20.4,0
2008,7,21,12.5,22.8,0
2008,7,20,7.5,22.9,0
2008,7,19,6.8,22.9,0
2008,7,18,9.4,25.4,0
2008,7,17,12.2,21.5,2.8
2008,7,16,16.5,18.9,5.4
2008,7,15,16.7,24.8,0
2008,7,14,13.6,25.7,0
2008,7,13,12,22.8,0
2008,7,12,7.9,21.1,0
2008,7,11,6.6,19.6,0
2008,7,10,10.3,19.7,0.2
2008,7,9,6,16.7,3.8
2008,7,8,14.5,17.4,24.2
2008,7,7,12.9,21.9,0
2008,7,6,12.6,21.5,16.2
2008,7,5,12.3,16.7,0
2008,7,4,11.8,20,0.8
2008,7,3,9.7,22.4,0
2008,7,2,8.1,22.9,0
2008,7,1,10.3,25.2,0
2008,6,30,10.8,22.4,0
2008,6,29,10.1,23,0
2008,6,28,9.5,22.8,0
2008,6,27,9.3,23.3,0
2008,6,26,8.9,24.2,0
2008,6,25,9.1,23,0
2008,6,24,8.3,21.5,0
2008,6,23,8.4,21.6,0
2008,6,22,10,20.8,0.2
2008,6,21,10.8,20.9,3.8
2008,6,20,14,25.2,0
2008,6,19,16.1,21.8,3.6
2008,6,18,14.3,21,0
2008,6,17,11.9,24.3,0
2008,6,16,9.8,24.4,0
2008,6,15,8,21.2,0
2008,6,14,10.9,20.2,0
2008,6,13,12.9,24.9,0
2008,6,12,12.9,23.8,0
2008,6,11,14,24.6,0
2008,6,10,15.3,23.6,2.4
2008,6,9,14.9,20,0.8
2008,6,8,13.8,22.7,0
2008,6,7,16.1,22.5,5.6
2008,6,6,12.6,26.5,0
2008,6,5,15.5,25.5,0
2008,6,4,16.4,24.2,0.2
2008,6,3,17.1,24.9,60
2008,6,2,16.4,19.6,44.2
2008,6,1,15.3,22.2,1
2008,5,31,16.6,23.4,13.8
2008,5,30,14.7,19.2,31.8
2008,5,29,14.4,18.7,0.6
2008,5,28,13.1,18.8,0
2008,5,27,10.6,25.2,0
2008,5,26,9.5,25,0
2008,5,25,9.9,24.7,0
2008,5,24,10.8,23.8,0
2008,5,23,13.4,22.1,0
2008,5,22,11.8,24.1,0
2008,5,21,10,24.2,0
2008,5,20,8.6,24.4,0.2
2008,5,19,10.4,22.6,0
2008,5,18,11,19.6,5.4
2008,5,17,14.4,26.9,0
2008,5,16,13.3,25.7,0.2
2008,5,15,13,25.6,0
2008,5,14,12.9,24.4,0
2008,5,13,13.6,24.7,0
2008,5,12,13.7,26.1,0
2008,5,11,13.6,25.9,0
2008,5,10,12.3,26.3,0
2008,5,9,11.2,24.4,0
2008,5,8,10.5,26.4,0
2008,5,7,10.6,27.8,0
2008,5,6,12.7,26.5,0
2008,5,5,12.4,24.2,0
2008,5,4,12.3,25.3,0
2008,5,3,15,26.3,0
2008,5,2,12.8,26.8,0
2008,5,1,10.8,25.3,0
2008,4,30,10,23.1,0
2008,4,29,10.6,22.8,0
2008,4,28,20.4,26.3,0
2008,4,27,15,29.6,0
2008,4,26,14.6,27.4,0
2008,4,25,13.8,25.5,0
2008,4,24,14.6,26.8,0
2008,4,23,15.1,26.2,0
2008,4,22,14.3,26.1,0
2008,4,21,15.5,25.9,0
2008,4,20,15.8,25,0.4
2008,4,19,17,24.4,7
2008,4,18,16.8,25.1,0.8
2008,4,17,15.2,26.7,0
2008,4,16,16.6,26,0
2008,4,15,16.9,25.9,0
2008,4,14,17,28.2,0
2008,4,13,16.8,28.6,0
2008,4,12,16.6,28.1,0
2008,4,11,16.5,28.2,0.2
2008,4,10,15.1,25.2,0
2008,4,9,15.7,22.5,2.2
2008,4,8,15.4,24.1,0
2008,4,7,16.5,24.8,6.2
2008,4,6,16.3,25.1,0
2008,4,5,15.8,25.2,0
2008,4,4,17.1,26.1,0
2008,4,3,14.3,28.1,0
2008,4,2,16.3,27.4,0
2008,4,1,14.9,27.6,0
2008,3,31,13,29.1,0
2008,3,30,12.2,28.3,0
2008,3,29,18.7,25.6,6.4
2008,3,28,18.9,25.2,15
2008,3,27,20.3,24.1,5.4
2008,3,26,18.8,31,0
2008,3,25,17.9,29.1,0.6
2008,3,24,18.7,25.9,0.8
2008,3,23,18.2,27,0
2008,3,22,19.2,27.6,0
2008,3,21,18.4,28.8,3.6
2008,3,20,20.2,25.6,1.2
2008,3,19,19.6,27.5,1.4
2008,3,18,19.8,27.9,2.4
2008,3,17,19.7,25.5,2.8
2008,3,16,20.1,27.3,0.4
2008,3,15,19,28,0
2008,3,14,18,28.3,0
2008,3,13,17.4,28.3,0
2008,3,12,19.2,27.4,0
2008,3,11,17.7,28.4,0.6
2008,3,10,20,27.7,1.2
2008,3,9,18.1,27.2,0
2008,3,8,17.3,27.1,0
2008,3,7,16.4,27.7,0
2008,3,6,18.2,26.9,0
2008,3,5,16.4,27,0
2008,3,4,16.8,26.9,0
2008,3,3,17.6,27.3,0
2008,3,2,17.1,26.5,0
2008,3,1,17.5,26.8,0
2008,2,29,21.1,25.8,
2008,2,28,20,29.5,0
2008,2,27,19.2,27.3,14.8
2008,2,26,19.7,24.8,1.2
2008,2,25,23.7,25.9,0
2008,2,24,22.7,29.8,0
2008,2,23,22.7,40.2,0
2008,2,22,23.2,32.2,0
2008,2,21,21,31.9,0
2008,2,20,20,29.5,0.2
2008,2,19,19.6,27.9,16.6
2008,2,18,20,27.3,2.2
2008,2,17,19.1,27.6,1.4
2008,2,16,19.7,26.1,0
2008,2,15,18.5,27.9,0.2
2008,2,14,23.1,27.4,8
2008,2,13,21.3,30.9,15.6
2008,2,12,22.1,26.7,10.2
2008,2,11,20,27.5,0
2008,2,10,19,28.4,0
2008,2,9,21.2,33.4,5
2008,2,8,19.5,29.6,0
2008,2,7,20.1,32,41.6
2008,2,6,20.7,28.6,5.2
2008,2,5,22.2,28.3,10.6
2008,2,4,23,28.3,42
2008,2,3,23,28,42
2008,2,2,21,28,0
2008,2,1,20.9,30,0
2008,1,31,20.5,29.5,3
2008,1,30,21.8,28.1,35
2008,1,29,21.6,27.6,0.8
2008,1,28,21.1,31,0
2008,1,27,21,30.7,0
2008,1,26,21,29.9,0
2008,1,25,20.4,29.8,0
2008,1,24,20.4,29.5,0
2008,1,23,21,28.6,0
2008,1,22,22.1,28.2,0
2008,1,21,22.7,30.8,0.4
2008,1,20,21.8,29.9,0
2008,1,19,22.6,29.1,0.2
2008,1,18,22.1,28.6,0.6
2008,1,17,21.4,29,0.8
2008,1,16,22.6,27.9,11.2
2008,1,15,23.7,26.5,8.4
2008,1,14,22.7,31.3,0
2008,1,13,21.8,30.9,0
2008,1,12,19.3,29.5,0.8
2008,1,11,20.7,27.1,
2008,1,10,23.5,26.4,1.2
2008,1,9,22.6,27.6,0.6
2008,1,8,23.3,31,0
2008,1,7,21.9,30.9,42.2
2008,1,6,22.7,31.2,0
2008,1,5,20.6,31,27.4
2008,1,4,17.6,25.9,36.2
2008,1,3,20.8,25.7,3.2
2008,1,2,21.3,27.4,5.4
2008,1,1,21.1,26.8,7
2007,12,31,21.1,25.1,7
2007,12,30,19.9,28.2,0
2007,12,29,18.9,28.7,0.4
2007,12,28,19.1,27,2.6
2007,12,27,18.9,25.8,3.8
2007,12,26,18.7,26.5,0
2007,12,25,20.6,28.1,0.2
2007,12,24,21.1,27.6,5
2007,12,23,23.2,29.2,0
2007,12,22,20.9,29.8,0
2007,12,21,19.5,28.9,0
2007,12,20,21.3,27.6,0
2007,12,19,19.8,27.8,0.2
2007,12,18,20.1,27.1,1
2007,12,17,22.3,30.7,0
2007,12,16,20.4,29.7,0
2007,12,15,20,29.3,0
2007,12,14,19.4,28.1,0
2007,12,13,20,26.2,10
2007,12,12,22,28.5,9.8
2007,12,11,22.8,28.2,0.2
2007,12,10,23.8,29.2,0
2007,12,9,21.7,30.9,0.2
2007,12,8,21.5,30.4,27
2007,12,7,21.4,31.2,0.2
2007,12,6,21.3,30.1,2.2
2007,12,5,21.1,30.8,1.2
2007,12,4,18.6,29.7,0
2007,12,3,17.7,28.3,7
2007,12,2,19.1,26.5,1
2007,12,1,17.8,27.1,0.2
2007,11,30,18,27.5,1.6
2007,11,29,17.8,27.9,0.2
2007,11,28,19.2,27.7,0.8
2007,11,27,17.6,27.5,1
2007,11,26,18.3,25.2,1.4
2007,11,25,18,27.8,0.6
2007,11,24,19.9,27.6,3.8
2007,11,23,19.5,27.7,0.8
2007,11,22,19.3,28.1,1.2
2007,11,21,16.4,27.3,0
2007,11,20,17,27,0
2007,11,19,17,27.3,0
2007,11,18,17.8,25.4,2.6
2007,11,17,17.3,25.3,9.6
2007,11,16,19.9,26.8,0
2007,11,15,15.9,26.9,0
2007,11,14,15.3,25.4,0
2007,11,13,15.5,25.8,2.6
2007,11,12,17,24.2,3.6
2007,11,11,19,25.2,0.2
2007,11,10,18.9,27,0
2007,11,9,17.2,26.4,0.6
2007,11,8,16.6,24.7,18.6
2007,11,7,17.2,21.1,0.2
2007,11,6,16.1,20.8,10
2007,11,5,22.9,29.8,0
2007,11,4,21.7,31.1,0
2007,11,3,19.8,29.8,0
2007,11,2,21.5,29.2,0.2
2007,11,1,20.6,27.9,2.2
2007,10,31,21.4,28.1,0
2007,10,30,17.8,28.1,0.2
2007,10,29,22.5,26.7,12.2
2007,10,28,21.9,29.4,0
2007,10,27,18.9,31.7,0.4
2007,10,26,18.5,27.8,18.8
2007,10,25,19.9,27.8,0
2007,10,24,18.2,28.9,0
2007,10,23,15.8,28.9,0
2007,10,22,14.6,26.3,0
2007,10,21,17.1,25,0
2007,10,20,13.3,24.4,0
2007,10,19,14.5,24.5,0
2007,10,18,16.7,23.1,0
2007,10,17,14.5,27,0
2007,10,16,14.7,28.3,0
2007,10,15,14.1,28.2,0
2007,10,14,14.9,24.1,0
2007,10,13,17.8,26.8,0
2007,10,12,21.2,31.5,0.2
2007,10,11,18.6,27.3,10
2007,10,10,20.1,23.4,0.2
2007,10,9,20,29.1,10.2
2007,10,8,18.8,30,3
2007,10,7,18,30,0
2007,10,6,19.5,28.3,0
2007,10,5,17.4,26.8,0
2007,10,4,15.4,34.1,0
2007,10,3,18.2,31.4,0
2007,10,2,15.3,28.5,0
2007,10,1,14.3,30.3,0
2007,9,30,16.2,29.9,0
2007,9,29,16.3,31.2,0
2007,9,28,16.5,30.6,0.2
2007,9,27,18.1,26.7,1.8
2007,9,26,14.4,27.9,0
2007,9,25,11.8,27,0
2007,9,24,11.1,24.5,0.2
2007,9,23,12.8,22.1,1.2
2007,9,22,13.4,24.2,0
2007,9,21,12.1,25.3,0.2
2007,9,20,13.4,29.8,0
2007,9,19,12.6,24.9,0
2007,9,18,12.6,25.6,0
2007,9,17,12.8,31.1,0
2007,9,16,18,29.8,0
2007,9,15,14.5,27.4,0
2007,9,14,16.5,26.1,0
2007,9,13,12.6,24.9,0
2007,9,12,11.4,27.9,0
2007,9,11,11.8,26.8,0
2007,9,10,12.9,22.7,0
2007,9,9,13.5,22.8,0.2
2007,9,8,13.1,24.3,1.6
2007,9,7,13.9,20.4,2.4
2007,9,6,12.9,17.2,10.4
2007,9,5,14.7,19.1,14.2
2007,9,4,14.2,20.7,0
2007,9,3,12.8,24.5,0
2007,9,2,14,24.2,0
2007,9,1,12.8,25.7,0
2007,8,31,11.7,24.2,0
2007,8,30,11.4,23.8,0
2007,8,29,11.1,24.3,0
2007,8,28,11.3,24.2,0
2007,8,27,12.8,23.6,0.2
2007,8,26,12.8,24.2,1
2007,8,25,15.3,21.5,5.8
2007,8,24,13.5,18.7,35.8
2007,8,23,14.2,17.3,5
2007,8,22,15.3,20.1,11.8
2007,8,21,10.4,19.9,1.6
2007,8,20,14.4,19.1,28.6
2007,8,19,15.2,17.9,0
2007,8,18,16.5,23.4,0
2007,8,17,15.5,25.4,0.2
2007,8,16,12.9,23.2,1.2
2007,8,15,13.2,20.8,0
2007,8,14,13.1,23.2,0
2007,8,13,9.8,25.9,0
2007,8,12,9.2,26.3,0
2007,8,11,6.2,28.8,0
2007,8,10,7.7,27.5,0
2007,8,9,11.5,23.7,0
2007,8,8,8.8,24.5,0
2007,8,7,7.8,22.4,0
2007,8,6,5.4,22.7,0
2007,8,5,5.6,22.2,0
2007,8,4,13.5,22.3,0
2007,8,3,9.8,27.6,0
2007,8,2,8.7,25.6,0
2007,8,1,9.9,23,0
2007,7,31,8.6,21.9,0
2007,7,30,8.1,22.5,0
2007,7,29,11.3,22.9,0
2007,7,28,7.9,24.5,0
2007,7,27,9.2,24.9,0
2007,7,26,8.8,22.6,0
2007,7,25,8.5,22.1,0.4
2007,7,24,11.6,20.3,0.4
2007,7,23,10.6,21.2,0
2007,7,22,10.1,21.4,0
2007,7,21,8.1,22.1,0
2007,7,20,4.7,20.4,0
2007,7,19,3.8,18,0
2007,7,18,7.7,19.8,0
2007,7,17,8.3,20.5,0
2007,7,16,6.8,18.9,0
2007,7,15,5.4,20.1,0
2007,7,14,6,19.9,0
2007,7,13,6.8,19.2,0
2007,7,12,7.7,20.7,0
2007,7,11,7.4,20.9,0
2007,7,10,11.3,22.4,0
2007,7,9,9.4,16.7,0
2007,7,8,7.6,19,0
2007,7,7,6.2,21.6,0
2007,7,6,11.9,19.9,0
2007,7,5,11.7,21.4,0.2
2007,7,4,10.2,26.7,0
2007,7,3,8.2,24.8,0
2007,7,2,7.8,23,0
2007,7,1,6.7,20.6,0
2007,6,30,12.8,20.4,0
2007,6,29,11.5,18.8,0
2007,6,28,10.4,16,0
2007,6,27,11.8,17.7,14.6
2007,6,26,15.6,16.1,20.2
2007,6,25,13.2,18.7,2
2007,6,24,11.5,22.2,4.6
2007,6,23,9.8,16.6,0
2007,6,22,6.6,19.9,0
2007,6,21,9.6,17.7,0
2007,6,20,8.3,13,0
2007,6,19,14.5,18.3,0.2
2007,6,18,13.3,21.1,0
2007,6,17,11,23.4,0
2007,6,16,8.7,20.7,0
2007,6,15,12.8,23.2,0
2007,6,14,8.5,21.6,0
2007,6,13,9.7,20.4,0
2007,6,12,8.9,22.6,0
2007,6,11,10.7,23.8,0
2007,6,10,13.3,23.2,0
2007,6,9,8.7,18.5,0.2
2007,6,8,13.5,18,0
2007,6,7,15.3,20.1,18
2007,6,6,16.5,18.3,52.6
2007,6,5,16.8,22.4,0
2007,6,4,15.7,26.7,0.2
2007,6,3,15.9,23.4,0
2007,6,2,16,22.3,0
2007,6,1,13.8,25.7,0
2007,5,31,17.7,26.2,3.6
2007,5,30,15.6,26.4,0.2
2007,5,29,14.9,24.7,2.4
2007,5,28,15.6,23.2,9.2
2007,5,27,15.3,24.9,3.8
2007,5,26,16.5,25.1,7.2
2007,5,25,13,26.1,0
2007,5,24,14.1,26,0
2007,5,23,12,25.2,0
2007,5,22,14.8,25.7,0.2
2007,5,21,16.8,21.7,0.2
2007,5,20,14.1,26.4,0
2007,5,19,17.8,28.7,0
2007,5,18,18.1,25.9,1.6
2007,5,17,16.5,27.2,0
2007,5,16,16.4,27.3,0
2007,5,15,16.5,27.3,0
2007,5,14,17.8,26.3,0.2
2007,5,13,17,23.9,2.6
2007,5,12,16.5,25.9,0.2
2007,5,11,16.8,26.6,1.4
2007,5,10,17.1,26.1,0
2007,5,9,16.9,27.8,0.2
2007,5,8,18.4,27.3,6
2007,5,7,17.3,27.6,0
2007,5,6,17.6,28.3,0
2007,5,5,16.9,29.9,0
2007,5,4,14.7,30,0
2007,5,3,15,28,0
2007,5,2,14.1,28,0
2007,5,1,13.5,28.4,0
2007,4,30,12.7,28,0
2007,4,29,17.1,27.4,1
2007,4,28,21,27,0
2007,4,27,19.9,26.1,0
2007,4,26,17.7,27.8,0
2007,4,25,17.9,27.9,0
2007,4,24,17.9,28.4,0
2007,4,23,16.8,28.6,0.8
2007,4,22,18.6,29,0
2007,4,21,18.3,28.8,0
2007,4,20,19.1,28.6,0
2007,4,19,16.9,28.6,0
2007,4,18,16.5,28.6,0
2007,4,17,16.4,28.8,0
2007,4,16,15.6,27.8,0
2007,4,15,16.5,27,0
2007,4,14,17.4,28.2,0
2007,4,13,16.5,27.3,0
2007,4,12,16.3,28.6,0
2007,4,11,,28.4,
2007,4,10,16.5,,0
2007,4,9,17,27.4,0.6
2007,4,8,16.5,27.7,0.4
2007,4,7,18,27.5,0
2007,4,6,16.7,28.8,0
2007,4,5,17.8,27.7,0
2007,4,4,16.9,28.3,0.2
2007,4,3,17.5,29,0
2007,4,2,18.5,28.5,0.2
2007,4,1,18.2,27.3,0
2007,3,31,20.6,29.8,0
2007,3,30,18.4,34.2,0
2007,3,29,16.5,30.6,0
2007,3,28,17.5,29,0
2007,3,27,17.3,27.6,0
2007,3,26,20.1,28.9,1.6
2007,3,25,21.2,29.9,0
2007,3,24,20.9,30.8,0
2007,3,23,21,29.7,0
2007,3,22,21.2,30.3,0
2007,3,21,22.3,31.2,0
2007,3,20,19.7,30.6,0
2007,3,19,18.8,29.5,0
2007,3,18,19.5,31,0
2007,3,17,19.8,32.4,0
2007,3,16,18.4,30.3,0
2007,3,15,18.8,29.5,0
2007,3,14,21.1,28.4,0
2007,3,13,23.8,28.7,0
2007,3,12,22.2,37.3,0
2007,3,11,22.2,37.9,0
2007,3,10,20.7,29.1,0
2007,3,9,21.5,32.3,3.6
2007,3,8,20.9,30,0.6
2007,3,7,21.3,26.6,8.4
2007,3,6,22.4,31.1,4.2
2007,3,5,22.9,30.9,0.2
2007,3,4,21.8,31.9,0
2007,3,3,22.8,32.5,0
2007,3,2,22.3,31.3,0.4
2007,3,1,21.4,30,1.6
2007,2,28,24,29.9,0
2007,2,27,19.7,30.4,0
2007,2,26,20.5,30,0
2007,2,25,22,29.7,2
2007,2,24,20.2,30.5,2
2007,2,23,20.6,28.7,0
2007,2,22,20.6,29.6,0.8
2007,2,21,21,28.6,1.6
2007,2,20,19.4,28.9,0
2007,2,19,18.4,29,1.6
2007,2,18,20.3,27.3,1.2
2007,2,17,21.3,28.7,1
2007,2,16,20.1,27.3,0
2007,2,15,19.9,28.4,0.8
2007,2,14,19.3,28.5,5.6
2007,2,13,19.3,26.4,16.6
2007,2,12,21,30.1,0.4
2007,2,11,20.9,29.8,15
2007,2,10,20.6,31.2,0
2007,2,9,22.5,31,0
2007,2,8,21.3,29.3,0
2007,2,7,21.4,29.4,0
2007,2,6,19.6,30.6,0
2007,2,5,19.2,30.1,0.2
2007,2,4,21.7,30.2,0
2007,2,3,20.8,31.2,0.4
2007,2,2,22.2,27.3,8
2007,2,1,24.1,30.8,0
2007,1,31,23.3,31.8,0
2007,1,30,21.6,31.3,20.8
2007,1,29,22.8,33.6,0
2007,1,28,24.1,30.2,0
2007,1,27,24,34.2,0.2
2007,1,26,22.5,30.9,22.4
2007,1,25,25.3,33.1,0.6
2007,1,24,25.1,33.6,0
2007,1,23,23.9,32.5,0.2
2007,1,22,22.8,31.9,0
2007,1,21,20.9,30.6,0
2007,1,20,19.5,30,0.2
2007,1,19,19.6,28.5,0.6
2007,1,18,20.1,29.6,0
2007,1,17,19.6,29.8,0
2007,1,16,20.4,29.7,0
2007,1,15,23.2,29.3,0
2007,1,14,24.1,29.6,0
2007,1,13,23.9,30.5,0
2007,1,12,21.7,30.5,0
2007,1,11,21.4,30.1,0.2
2007,1,10,20.9,27.2,0
2007,1,9,22.2,25,0.2
2007,1,8,19.6,31.1,0
2007,1,7,18.5,29.3,0
2007,1,6,17.5,28,0.6
2007,1,5,18.3,26.5,7.4
2007,1,4,17.9,25.5,8.4
2007,1,3,19.5,24.2,23.8
2007,1,2,18.5,27.4,9.2
2007,1,1,18.6,27.4,4.2
2006,12,31,17.7,27.2,0
2006,12,30,16.9,27.9,0
2006,12,29,15.3,27.5,0.2
2006,12,28,16.8,24.3,7.4
2006,12,27,17.2,20.3,16
2006,12,26,20.8,21.7,1.8
2006,12,25,19.4,31.6,0
2006,12,24,19,27.8,0
2006,12,23,17.4,27.9,0
2006,12,22,20.4,26.7,5.4
2006,12,21,21.1,28.1,0
2006,12,20,16.5,27.4,0
2006,12,19,15.8,27.8,0
2006,12,18,17.9,27,1.2
2006,12,17,18.9,25.1,4.8
2006,12,16,21.9,28.2,2
2006,12,15,21.5,31.1,0
2006,12,14,18.8,29.9,0
2006,12,13,20.6,28.5,1.8
2006,12,12,17.7,29.2,0
2006,12,11,17.9,27.1,0.2
2006,12,10,18.7,27.3,0
2006,12,9,18,27.5,0.2
2006,12,8,19.3,28,1
2006,12,7,16.1,26.2,0
2006,12,6,16.7,26.2,0
2006,12,5,18.3,27.9,0
2006,12,4,19.6,27,40.4
2006,12,3,21.9,31.2,0
2006,12,2,21,28.1,0.2
2006,12,1,20.3,28.7,0
2006,11,30,21.5,25,0.6
2006,11,29,21.9,33.2,0
2006,11,28,22.1,31.6,0
2006,11,27,21.8,30,0
2006,11,26,19.3,31.9,0
2006,11,25,18.4,28.6,0
2006,11,24,18.9,28.5,0
2006,11,23,17.8,29.1,0
2006,11,22,15.5,27.5,0
2006,11,21,15.4,26.4,0
2006,11,20,15.2,25.7,0
2006,11,19,14.7,26.2,0
2006,11,18,14.8,26.1,0
2006,11,17,10.8,25.3,0
2006,11,16,17.9,22,14
2006,11,15,21.7,30.2,0
2006,11,14,22.1,28,0
2006,11,13,19.7,29.9,0
2006,11,12,16.9,29,0
2006,11,11,15.2,27.4,0
2006,11,10,16.8,23.6,0
2006,11,9,17.3,24.8,5.8
2006,11,8,19.7,26.9,0
2006,11,7,18.2,26.6,15.8
2006,11,6,17.7,31.8,0.2
2006,11,5,15.5,28.2,46.4
2006,11,4,20.1,22.8,2.6
2006,11,3,20.6,26.6,0
2006,11,2,17.3,27.7,0
2006,11,1,18.9,26.9,0
2006,10,31,15,26.4,0
2006,10,30,18,23.9,0
2006,10,29,17.1,24.7,0
2006,10,28,19.2,33.3,0
2006,10,27,18.2,26.8,0
2006,10,26,14.6,26.2,0
2006,10,25,13.2,25.7,0
2006,10,24,13.3,23.9,0
2006,10,23,14.6,23.8,0
2006,10,22,17.5,24.9,12
2006,10,21,19.4,28.2,0
2006,10,20,17.6,26.6,0.8
2006,10,19,17.5,27.3,0
2006,10,18,18,26,0
2006,10,17,18.5,24.3,4.6
2006,10,16,18.3,28,0
2006,10,15,15.4,28.8,0
2006,10,14,13.5,26.5,0
2006,10,13,13.7,25.9,0
2006,10,12,13.1,24.8,0
2006,10,11,14.4,22.9,4
2006,10,10,14.5,23.2,0
2006,10,9,18.4,24.4,0
2006,10,8,16,26.6,0
2006,10,7,17.7,25.7,0
2006,10,6,13.5,27.5,0
2006,10,5,13.7,25.4,0
2006,10,4,18.1,24.2,0
2006,10,3,14.4,27.6,0
2006,10,2,14.5,27.1,0
2006,10,1,18,23.8,0
2006,9,30,15.6,30,0
2006,9,29,14.9,26,0
2006,9,28,15.3,27.2,14.2
2006,9,27,16,25.7,0
2006,9,26,19.2,24.4,0
2006,9,25,15,27.6,0
2006,9,24,15.7,26,0
2006,9,23,14.8,26.5,0
2006,9,22,14.5,27.4,0
2006,9,21,12.3,27,0
2006,9,20,11.3,25.4,0.2
2006,9,19,12.3,23.2,0.2
2006,9,18,12.4,24.1,0
2006,9,17,14.2,22.6,9.6
2006,9,16,14.8,20.2,0.8
2006,9,15,14.4,21.2,0
2006,9,14,12,23,0
2006,9,13,12.7,22.3,0.2
2006,9,12,11.8,21.9,0.2
2006,9,11,12.4,19.1,16.2
2006,9,10,12.4,17.3,0
2006,9,9,12.7,24.1,0
2006,9,8,12.6,25.4,0
2006,9,7,14.7,21.7,0
2006,9,6,15.7,24.2,1
2006,9,5,17.8,23.7,0.2
2006,9,4,15.9,28.7,0.2
2006,9,3,14.5,24.9,0
2006,9,2,15.7,24.5,5
2006,9,1,14.5,21.9,9
2006,8,31,14.5,21.1,10.6
2006,8,30,13.1,24.6,0
2006,8,29,14.9,22.5,24.2
2006,8,28,16.7,23.9,20.2
2006,8,27,14.6,23.4,0
2006,8,26,13.9,25.6,0
2006,8,25,13.6,28.4,0
2006,8,24,10.9,24.9,0
2006,8,23,10.2,26.3,0
2006,8,22,10.7,26.9,0
